"N2_PPM","N2O3_PPM","N2O4_PPM","N2O5_PPM","NO2_PPM","NO3_PPM","NO_PPM","O2_PPM","O3_PPM","O_PPM","Phi","T","U:0","U:1","U:2","vtkGhostType","Points:0","Points:1","Points:2"
789876,1.45548e-05,0.00993977,4.04062,175.894,0.0307332,2.5972,209605,336.914,0.000626777,1.06425,344.177,-0.68795,0.337245,0.989058,0,0.0185701,-0.0134886,-1.54923e-19
789863,6.94097e-06,0.00889855,4.32459,166.359,0.0359253,1.31735,209599,366.033,0.000683582,0.918029,344.139,-0.858445,0.38149,0.898974,0,0.0190703,-0.0134886,-1.54923e-19
789859,5.39401e-06,0.00858081,4.35012,163.363,0.0372266,1.05663,209597,375.366,0.000701803,0.876448,344.126,-1.2656,0.0823717,0.38256,0,0.0195706,-0.0134886,-1.54923e-19
789860,6.30295e-06,0.0086528,4.25872,164.049,0.0363761,1.23064,209597,373.622,0.000698302,0.885141,344.126,-1.60366,-0.399467,0.0452127,0,0.0200708,-0.0134886,-1.54923e-19
789861,7.51523e-06,0.00874725,4.15655,164.96,0.0353454,1.46047,209597,371.174,0.000693405,0.896917,344.128,-1.87932,-0.712896,-0.0587303,0,0.020571,-0.0134886,-1.54923e-19
789861,9.01506e-06,0.0087774,4.02445,165.233,0.0343157,1.749,209597,370.741,0.000692436,0.900892,344.126,-2.06159,-0.458883,0.114106,0,0.0210713,-0.0134886,-1.54923e-19
789863,1.11613e-05,0.00887977,3.84809,166.196,0.0328291,2.15108,209597,368.33,0.000687556,0.914136,344.126,-2.43727,-0.0307822,0.120792,0,0.0215715,-0.0134886,-1.54923e-19
789867,1.41285e-05,0.00928384,3.6608,169.992,0.0305546,2.6627,209599,357.276,0.00066583,0.966635,344.139,-2.40081,0.212549,-0.609264,0,0.0220717,-0.0134886,-1.54923e-19
789870,1.57767e-05,0.00950225,3.55646,172.034,0.0293535,2.94354,209600,351.343,0.000654179,0.996058,344.146,-2.14516,0.587233,-1.06327,0,0.022572,-0.0134886,-1.54923e-19
789867,1.46508e-05,0.00928176,3.59338,169.978,0.0302063,2.76395,209599,357.607,0.000666409,0.966211,344.138,-1.79501,0.690897,-1.22393,0,0.0230722,-0.0134886,-1.54923e-19
789864,1.30278e-05,0.00898298,3.65098,167.164,0.0314338,2.4983,209597,366.168,0.000683151,0.926761,344.126,-1.48211,0.645897,-1.11588,0,0.0235724,-0.0134886,-1.54923e-19
789859,1.13175e-05,0.00865652,3.71427,164.026,0.0328602,2.20877,209595,375.709,0.000701868,0.885047,344.112,-1.32934,0.746478,-0.630423,0,0.0240727,-0.0134886,-1.54923e-19
789855,9.84916e-06,0.00834229,3.75806,160.958,0.0341882,1.95798,209593,385.103,0.000720317,0.846212,344.099,-1.43895,1.10992,0.0761032,0,0.0245729,-0.0134886,-1.54923e-19
789851,8.6754e-06,0.00801281,3.77545,157.688,0.0354192,1.76131,209590,395.189,0.000740144,0.807015,344.084,-1.77948,1.41468,0.558654,0,0.0250731,-0.0134886,-1.54923e-19
789849,8.26657e-06,0.00781579,3.76372,155.697,0.0359939,1.69975,209589,401.377,0.000752316,0.784347,344.075,-1.73138,1.4791,-0.0833076,0,0.0255734,-0.0134886,-1.54923e-19
789848,8.38399e-06,0.0077977,3.74439,155.515,0.0359261,1.72602,209589,402.01,0.000753543,0.782284,344.073,-1.6342,1.23885,-1.23342,0,0.0260736,-0.0134886,-1.54923e-19
789851,9.12494e-06,0.00797572,3.71402,157.312,0.0351379,1.85694,209590,396.574,0.00074281,0.802741,344.081,-1.57259,0.301071,-1.48682,0,0.0265739,-0.0134886,-1.54923e-19
789854,1.02737e-05,0.00824095,3.65923,159.959,0.0339635,2.05671,209592,388.625,0.000727132,0.833794,344.093,-1.74175,-0.538522,-1.84544,0,0.0270741,-0.0134886,-1.54923e-19
789854,9.61613e-06,0.00821644,3.68217,159.72,0.0343666,1.92791,209592,389.433,0.000728749,0.830178,344.092,-2.83446,-0.974635,-1.19712,0,0.0275743,-0.0134886,-1.54923e-19
789852,9.32713e-06,0.00809698,3.67901,158.53,0.0347196,1.88385,209591,393.118,0.00073599,0.81611,344.087,-3.42909,-1.00544,-1.01055,0,0.0280746,-0.0134886,-1.54923e-19
789850,9.8677e-06,0.00788968,3.6542,156.445,0.0347693,2.01955,209589,399.292,0.000748098,0.793728,344.077,-3.63123,-0.632139,-0.625858,0,0.0285748,-0.0134886,-1.54923e-19
789851,1.23836e-05,0.00793336,3.58285,156.875,0.0333247,2.52641,209589,397.514,0.000744494,0.801998,344.076,-3.85997,-0.934439,-0.382762,0,0.029075,-0.0134886,-1.54923e-19
789853,1.61478e-05,0.00804855,3.47547,158.019,0.0312059,3.2715,209589,393.378,0.000736205,0.820032,344.078,-3.9391,-1.78814,-0.668158,0,0.0295753,-0.0134886,-1.54923e-19
789852,1.8378e-05,0.00795296,3.4138,157.049,0.0302871,3.74598,209588,395.797,0.000740859,0.812511,344.071,-4.07609,-0.541896,0.56817,0,0.0300755,-0.0134886,-1.54923e-19
789853,2.07446e-05,0.00803443,3.34349,157.859,0.0290936,4.20738,209589,392.958,0.00073518,0.824853,344.073,-4.66861,-0.910265,0.488431,0,0.0305757,-0.0134886,-1.54923e-19
789853,1.96286e-05,0.00806048,3.38368,158.126,0.0295662,3.97466,209589,392.326,0.000733993,0.826356,344.076,-4.80923,0.153282,0.967371,0,0.031076,-0.0134886,-1.54923e-19
789853,1.72422e-05,0.00804846,3.49251,158.018,0.0307336,3.49413,209589,392.812,0.00073508,0.822339,344.078,-5.25038,-0.99968,0.673187,0,0.0315762,-0.0134886,-1.54923e-19
789853,1.60876e-05,0.00807083,3.57179,158.251,0.031336,3.25574,209590,392.008,0.000733588,0.824,344.081,-4.45245,-2.12318,-0.717007,0,0.0320765,-0.0134886,-1.54923e-19
789855,1.71261e-05,0.00822549,3.58808,159.795,0.0308016,3.43288,209591,386.901,0.000723566,0.843775,344.089,-2.88907,-1.47409,-2.60865,0,0.0325767,-0.0134886,-1.54923e-19
789863,2.79369e-05,0.00864898,3.45876,163.918,0.0266862,5.45792,209593,371.432,0.000693015,0.91203,344.102,-2.73137,-0.692799,-2.49912,0,0.0330769,-0.0134886,-1.54923e-19
789869,4.16651e-05,0.00894011,3.29563,166.673,0.0230345,7.99742,209594,359.289,0.000669012,0.972326,344.107,-2.67201,-1.82512,-1.36605,0,0.0335772,-0.0134886,-1.54923e-19
789875,6.31634e-05,0.00916015,2.96562,168.694,0.0186644,11.9792,209594,347.695,0.00064593,1.03928,344.103,-2.17573,-2.31648,-2.05865,0,0.0340774,-0.0134886,-1.54923e-19
789877,7.52589e-05,0.00917032,2.72085,168.757,0.0160719,14.2903,209592,344.686,0.000639715,1.06212,344.095,-1.76056,-2.18412,-2.34921,0,0.0345776,-0.0134886,-1.54923e-19
789873,6.3494e-05,0.00899569,2.8818,167.136,0.0178715,12.173,209592,352.603,0.000655344,1.01707,344.094,-1.53209,-1.52537,-0.613068,0,0.0350779,-0.0134886,-1.54923e-19
789861,3.39125e-05,0.00843815,3.33059,161.829,0.0251802,6.69631,209591,376.177,0.000702074,0.896047,344.086,-1.43571,-1.35424,0.574308,0,0.0355781,-0.0134886,-1.54923e-19
789861,3.85342e-05,0.00836854,3.17271,161.128,0.0235676,7.64569,209590,377.542,0.000704534,0.894093,344.079,-2.15175,-3.14534,0.584654,0,0.0360783,-0.0134886,-1.54923e-19
789864,4.6115e-05,0.00852655,2.98308,162.655,0.0211298,9.07875,209590,371.485,0.000692423,0.924587,344.08,-4.08097,-4.19835,1.80264,0,0.0365786,-0.0134886,-1.54923e-19
789867,4.95422e-05,0.00870553,2.89931,164.379,0.0202846,9.65265,209591,365.775,0.000681183,0.951598,344.086,-4.84262,-4.70618,1.7917,0,0.0370788,-0.0134886,-1.54923e-19
789866,4.67136e-05,0.008699,2.9447,164.324,0.0209714,9.10446,209591,366.701,0.00068307,0.945904,344.087,-4.95483,-4.15108,1.55118,0,0.037579,-0.0134886,-1.54923e-19
789862,3.73833e-05,0.00847974,3.12205,162.223,0.0234798,7.37931,209590,375.155,0.000699846,0.904186,344.083,-5.64387,-3.1397,1.88288,0,0.0380793,-0.0134886,-1.54923e-19
789860,3.24107e-05,0.00836351,3.21919,161.097,0.0250227,6.4403,209590,379.698,0.000708888,0.882487,344.082,-4.79394,-1.85525,0.796023,0,0.0385795,-0.0134886,-1.54923e-19
789857,2.74211e-05,0.00822743,3.32535,159.767,0.0268442,5.49135,209590,384.808,0.000719061,0.858968,344.079,-3.84638,-0.618416,0.97595,0,0.0390798,-0.0134886,-1.54923e-19
789853,2.00869e-05,0.00803036,3.48988,157.824,0.0299975,4.06991,209589,392.271,0.000733961,0.825447,344.075,-3.26288,0.0359779,1.58476,0,0.03958,-0.0134886,-1.54923e-19
789850,1.21253e-05,0.00784378,3.67685,155.97,0.0340123,2.48643,209589,399.626,0.00074872,0.793044,344.073,-2.95691,0.244643,1.58889,0,0.0400802,-0.0134886,-1.54923e-19
789849,9.35014e-06,0.0077977,3.75143,155.512,0.0356759,1.92276,209589,401.579,0.000752679,0.784083,344.073,-1.98663,-0.209642,1.47842,0,0.0405805,-0.0134886,-1.54923e-19
789849,8.85586e-06,0.0078285,3.77917,155.827,0.0359303,1.81688,209589,400.641,0.000750866,0.786977,344.075,-0.968904,-0.145197,1.70473,0,0.0410807,-0.0134886,-1.54923e-19
789852,9.37043e-06,0.00805008,3.78956,158.054,0.0351698,1.89601,209591,393.721,0.000737251,0.812509,344.084,-0.25845,-0.431149,1.6233,0,0.0415809,-0.0134886,-1.54923e-19
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0420812,-0.0134886,-1.54923e-19
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0425814,-0.0134886,-1.54923e-19
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0430816,-0.0134886,-1.54923e-19
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0435819,-0.0134886,-1.54923e-19
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0440821,-0.0134886,-1.54923e-19
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0445824,-0.0134886,-1.54923e-19
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0450826,-0.0134886,-1.54923e-19
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0455828,-0.0134886,-1.54923e-19
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0460831,-0.0134886,-1.54923e-19
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0465833,-0.0134886,-1.54923e-19
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0470835,-0.0134886,-1.54923e-19
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0475838,-0.0134886,-1.54923e-19
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.048084,-0.0134886,-1.54923e-19
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0485842,-0.0134886,-1.54923e-19
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0490845,-0.0134886,-1.54923e-19
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0495847,-0.0134886,-1.54923e-19
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0500849,-0.0134886,-1.54923e-19
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0505852,-0.0134886,-1.54923e-19
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0510854,-0.0134886,-1.54923e-19
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0515857,-0.0134886,-1.54923e-19
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0520859,-0.0134886,-1.54923e-19
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0525861,-0.0134886,-1.54923e-19
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0530864,-0.0134886,-1.54923e-19
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0535866,-0.0134886,-1.54923e-19
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0540868,-0.0134886,-1.54923e-19
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0545871,-0.0134886,-1.54923e-19
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0550873,-0.0134886,-1.54923e-19
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0555875,-0.0134886,-1.54923e-19
